#group,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double
#default,_result,,,,,,,
,result,table,_time,depthMeters,lat,lon,speedKmph,trackTrue
,,0,2022-04-01T15:21:00Z,2.98,59.21831,10.91894,0.2,337.51
,,0,2022-04-01T15:21:01Z,3,59.21831,10.91894,0.76,337.51
,,0,2022-04-01T15:21:02Z,0,59.21831,10.91894167,0.29,337.51
,,0,2022-04-01T15:21:03Z,2.92,59.21831,10.91894167,1.05,337.51
,,0,2022-04-01T15:21:04Z,2.93,59.21831167,10.91894333,0.6,337.51
,,0,2022-04-01T15:21:05Z,2.98,59.21831333,10.91894333,0.26,337.51
,,0,2022-04-01T15:21:06Z,2.97,59.21831333,10.91894333,0.18,337.51
,,0,2022-04-01T15:21:07Z,2.98,59.21831333,10.918945,0.31,337.51
,,0,2022-04-01T15:21:08Z,2.98,59.218315,10.918945,0.44,337.51
,,0,2022-04-01T15:21:09Z,2.97,59.218315,10.918945,0.58,337.51
,,0,2022-04-01T15:21:10Z,2.91,59.21831667,10.91894833,1.65,50.13
,,0,2022-04-01T15:21:11Z,2.9,59.21831833,10.91895333,1.62,34.41
,,0,2022-04-01T15:21:12Z,2.92,59.21832167,10.918955,1.09,25.41
,,0,2022-04-01T15:21:13Z,2.99,59.21832333,10.91895833,1.01,25.41
,,0,2022-04-01T15:21:14Z,2.99,59.21832667,10.91896,0.98,25.41
,,0,2022-04-01T15:21:15Z,2.96,59.21832833,10.91895833,,25.41
,,0,2022-04-01T15:21:16Z,2.92,59.21833333,10.918955,1.55,343.24
,,0,2022-04-01T15:21:18Z,2.96,59.21833667,10.91895167,1.13,326.15
,,0,2022-04-01T15:21:19Z,2.98,59.21833833,10.91894667,0.63,326.15
,,0,2022-04-01T15:21:20Z,2.93,59.21834,10.91894667,1.32,315.3
,,0,2022-04-01T15:21:21Z,2.98,59.21834333,10.91894333,,323.62
,,0,2022-04-01T15:21:22Z,2.98,59.218345,10.91894,1.01,323.62
,,0,2022-04-01T15:21:23Z,2.98,59.21834833,10.91893833,1.06,323.62
,,0,2022-04-01T15:21:24Z,2.93,59.21835,10.918935,2.05,350.61
,,0,2022-04-01T15:21:25Z,2.97,59.218355,10.91893333,1.83,346.18
,,0,2022-04-01T15:21:26Z,2.98,59.21835833,10.91893167,1.72,347.92
,,0,2022-04-01T15:21:27Z,3,59.21836167,10.91893167,1.2,350.45
,,0,2022-04-01T15:21:28Z,3,59.218365,10.91893,,350.45
,,0,2022-04-01T15:21:29Z,3.01,59.21836667,10.91892667,0.9,350.45
,,0,2022-04-01T15:21:30Z,3,59.21836833,10.918925,0.69,350.45
,,0,2022-04-01T15:21:31Z,2.95,59.21837,10.91892333,0.86,350.45
,,0,2022-04-01T15:21:32Z,2.97,59.21837333,10.91892,1.51,308.36
,,0,2022-04-01T15:21:33Z,2.98,59.218375,10.918915,1.09,309.44
,,0,2022-04-01T15:21:34Z,3,59.21837833,10.91891333,1.03,309.44
,,0,2022-04-01T15:21:35Z,2.97,59.21838,10.91891167,1.05,309.44
,,0,2022-04-01T15:21:36Z,2.96,59.21838,10.91891167,1.26,333.33
,,0,2022-04-01T15:21:37Z,2.96,59.21838333,10.91890833,1.09,341.03
,,0,2022-04-01T15:21:38Z,2.92,59.21838667,10.91890667,,
,,0,2022-04-01T15:21:39Z,2.95,59.21838833,10.91890667,1,353.77
,,0,2022-04-01T15:21:41Z,2.96,59.21839333,10.91888833,1.69,304.65
,,0,2022-04-01T15:21:42Z,3,59.21839667,10.91888333,1.55,316.69
,,0,2022-04-01T15:21:43Z,3.01,59.2184,10.91888,1.27,318.08
,,0,2022-04-01T15:21:44Z,3.01,59.21840167,10.91887667,1.03,318.08
,,0,2022-04-01T15:21:45Z,3,59.21840167,10.918875,0.8,318.08
,,0,2022-04-01T15:21:46Z,3,59.21840333,10.918875,0.67,318.08
,,0,2022-04-01T15:21:47Z,2.96,59.218405,10.918875,1.6,37.52
,,0,2022-04-01T15:21:48Z,2.98,59.21841,10.91887333,1.75,347.07
,,0,2022-04-01T15:21:49Z,2.99,59.21841333,10.91887,1.71,333.37
,,0,2022-04-01T15:21:50Z,2.98,59.21841667,10.91887,1.2,350.37
,,0,2022-04-01T15:21:51Z,2.96,59.21842,10.91887,2.22,0.5
,,0,2022-04-01T15:21:54Z,2.95,59.21843333,10.91885333,,
,,0,2022-04-01T15:21:57Z,2.99,59.218445,10.91884167,,
,,0,2022-04-01T15:21:58Z,2.97,59.21845,10.91884167,1.61,350.58
,,0,2022-04-01T15:21:59Z,2.97,59.21845333,10.91884167,1.74,341.54
,,0,2022-04-01T15:22:01Z,3.01,59.21846,10.91883167,1.62,319.6
,,0,2022-04-01T15:22:02Z,3.01,59.218465,10.918825,1.65,320.5
,,0,2022-04-01T15:22:03Z,2.91,59.21846833,10.91882,1.37,343.03
,,0,2022-04-01T15:22:04Z,3.03,59.21847167,10.91881833,1.18,352.89
,,0,2022-04-01T15:22:05Z,2.78,59.218475,10.91881833,1.27,9.3
,,0,2022-04-01T15:22:06Z,2.91,59.21847833,10.91881833,1.18,6.43
,,0,2022-04-01T15:22:07Z,2.97,59.21848333,10.91881833,1.2,1.63
,,0,2022-04-01T15:22:08Z,3.04,59.218485,10.91881833,0.94,1.63
,,0,2022-04-01T15:22:09Z,0,59.21848667,10.91881667,0.58,1.63
,,0,2022-04-01T15:22:10Z,0,59.21849,10.91881167,0.68,1.63
,,0,2022-04-01T15:22:11Z,0,59.21848833,10.91881333,0.76,1.63
,,0,2022-04-01T15:22:12Z,0,59.21849,10.91881,0.7,1.63
,,0,2022-04-01T15:22:13Z,2.56,59.21849,10.91880667,0.71,1.63
,,0,2022-04-01T15:22:14Z,2.87,59.21848833,10.91880333,0.94,1.63
,,0,2022-04-01T15:22:15Z,2.91,59.21848833,10.91879833,1.09,266.14
,,0,2022-04-01T15:22:16Z,3.01,59.21848833,10.91879333,1.13,261.57
,,0,2022-04-01T15:22:17Z,2.99,59.21848333,10.91878833,1.22,251.09
,,0,2022-04-01T15:22:18Z,3.04,59.21847833,10.91879667,1.28,182.53
,,0,2022-04-01T15:22:19Z,3.03,59.21847667,10.91880333,1.18,147.21
,,0,2022-04-01T15:22:20Z,3.02,59.218475,10.91880667,,
,,0,2022-04-01T15:22:21Z,3.01,59.21847667,10.91880833,0.74,147.21
,,0,2022-04-01T15:22:22Z,3.04,59.21847667,10.91881,0.4,147.21
,,0,2022-04-01T15:22:23Z,3.03,59.21847667,10.91881167,0.26,147.21
,,0,2022-04-01T15:22:24Z,3.06,59.21847667,10.91881167,0.29,147.21
,,0,2022-04-01T15:22:25Z,3.03,59.21847667,10.91881167,,147.21
,,0,2022-04-01T15:22:26Z,3.02,59.21847667,10.91881,1.03,147.21
,,0,2022-04-01T15:22:27Z,3,59.21847833,10.91881,,147.21
,,0,2022-04-01T15:22:28Z,2.98,59.21848,10.91881167,0.84,147.21
,,0,2022-04-01T15:22:29Z,2.97,59.21848,10.918815,0.82,147.21
,,0,2022-04-01T15:22:30Z,0,59.21848,10.91881833,1.37,100.37
,,0,2022-04-01T15:22:31Z,0,59.21847833,10.91882667,1.73,113.22
,,0,2022-04-01T15:22:32Z,2.56,59.21848,10.918835,1.86,76.03
,,0,2022-04-01T15:22:33Z,2.58,59.21848167,10.91884333,1.87,77.52
,,0,2022-04-01T15:22:34Z,2.76,59.21848333,10.91885333,1.7,60.25
,,0,2022-04-01T15:22:35Z,2.8,59.218485,10.91885833,1.48,47.61
,,0,2022-04-01T15:22:36Z,2.93,59.21848833,10.91885333,1.06,47.61
,,0,2022-04-01T15:22:41Z,3.05,59.21849167,10.91883,,
,,0,2022-04-01T15:22:43Z,0,59.21849,10.91881833,,237.81
,,0,2022-04-01T15:22:44Z,3.03,59.21848833,10.918815,,238.54
,,0,2022-04-01T15:22:49Z,3.02,59.21848,10.918795,1.25,207.95
,,0,2022-04-01T15:22:50Z,3.03,59.21847667,10.91879333,1.14,164.09
,,0,2022-04-01T15:22:51Z,3.02,59.21847333,10.91879833,1.42,148.23
,,0,2022-04-01T15:22:53Z,3.04,59.21847167,10.91881167,1.46,99.76
,,0,2022-04-01T15:22:54Z,3,59.21847167,10.91882,2.01,87.66
,,0,2022-04-01T15:22:55Z,3.04,59.21847,10.91882667,1.54,96.73
,,0,2022-04-01T15:22:56Z,2.87,59.21847,10.91883167,1.29,85.54
,,0,2022-04-01T15:22:57Z,2.79,59.21847,10.91884,1.53,84.43
,,0,2022-04-01T15:22:58Z,2.65,59.21847167,10.91884333,1.71,69.15
,,0,2022-04-01T15:22:59Z,2.53,59.218475,10.91884833,1.4,59.09
,,0,2022-04-01T15:23:00Z,2.42,59.21847667,10.91885333,1.32,60.58
,,0,2022-04-01T15:23:01Z,2.59,59.21847833,10.91885833,1.38,60.2
,,0,2022-04-01T15:23:02Z,2.51,59.21847833,10.918865,1.8,59.94
,,0,2022-04-01T15:23:03Z,2.57,59.21848333,10.91886667,1.78,15.05
,,0,2022-04-01T15:23:04Z,2.66,59.218485,10.91886,1.14,330.18
,,0,2022-04-01T15:23:07Z,2.77,59.21848167,10.91884333,,
,,0,2022-04-01T15:23:08Z,2.92,59.21848,10.91883667,,241.55
,,0,2022-04-01T15:23:09Z,2.91,59.21848,10.91883167,0.78,241.55
,,0,2022-04-01T15:23:10Z,0,59.21848,10.91882667,1.39,305.58
,,0,2022-04-01T15:23:11Z,3.08,59.21848167,10.91882333,1.1,330.44
,,0,2022-04-01T15:23:12Z,0,59.21848333,10.91881833,1.42,315.15
,,0,2022-04-01T15:23:13Z,3.02,59.21848333,10.91881667,1.01,315.15
,,0,2022-04-01T15:23:14Z,2.99,59.218485,10.91881333,1.47,233.27
,,0,2022-04-01T15:23:15Z,2.97,59.21848333,10.91880667,,239.53
,,0,2022-04-01T15:23:16Z,2.97,59.21848167,10.91880333,1.19,231.87
,,0,2022-04-01T15:23:17Z,3.01,59.21847833,10.91880167,1.39,219.05
,,0,2022-04-01T15:23:18Z,2.99,59.21848,10.91879833,1.1,173.24
,,0,2022-04-01T15:23:19Z,3.03,59.21847667,10.9188,0.91,173.24
,,0,2022-04-01T15:23:20Z,3.06,59.218475,10.91880333,0.73,173.24
,,0,2022-04-01T15:23:22Z,3,59.21847833,10.91880833,0.96,173.24
,,0,2022-04-01T15:23:23Z,3.06,59.21847667,10.91880833,0.65,173.24
,,0,2022-04-01T15:23:24Z,3.06,59.21848,10.91881,0.28,173.24
,,0,2022-04-01T15:23:25Z,3.06,59.21848,10.91881,0.7,173.24
,,0,2022-04-01T15:23:26Z,2.95,59.21848,10.91880833,1.33,21.34
,,0,2022-04-01T15:23:27Z,2.97,59.21848167,10.91881333,1.48,60.95
,,0,2022-04-01T15:23:28Z,3.03,59.21848333,10.91881833,0.96,60.95
,,0,2022-04-01T15:23:29Z,3.07,59.21848333,10.91882167,0.79,60.95
,,0,2022-04-01T15:23:30Z,0,59.21848333,10.918825,1.13,89.25
,,0,2022-04-01T15:23:31Z,3.05,59.21848167,10.91883167,1.33,116.84
,,0,2022-04-01T15:23:32Z,2.99,59.21848167,10.91883833,1.46,103.21
,,0,2022-04-01T15:23:33Z,2.92,59.21848167,10.91884333,,103.21
,,0,2022-04-01T15:23:34Z,2.89,59.21848,10.91884833,,136.99
,,0,2022-04-01T15:23:35Z,2.45,59.21848,10.91885167,1.04,136.99
,,0,2022-04-01T15:23:36Z,2.4,59.21847833,10.91885667,0.98,136.99
,,0,2022-04-01T15:23:38Z,2.45,59.21848167,10.91886833,1.73,38.38
,,0,2022-04-01T15:23:39Z,2.6,59.218485,10.91887167,1.52,15.57
,,0,2022-04-01T15:23:40Z,2.64,59.21848833,10.91887,1.39,4.07
,,0,2022-04-01T15:23:41Z,2.78,59.21849333,10.91886667,1.7,348.69
,,0,2022-04-01T15:23:42Z,2.89,59.2185,10.91886333,2.05,288.65
,,0,2022-04-01T15:23:43Z,2.98,59.21849833,10.91885167,2.43,258.48
,,0,2022-04-01T15:23:45Z,3.02,59.21849333,10.91885667,0.91,258.48
,,0,2022-04-01T15:23:46Z,2.89,59.21849333,10.91885167,0.57,258.48
,,0,2022-04-01T15:23:47Z,2.67,59.21849167,10.918855,0.58,258.48
,,0,2022-04-01T15:23:48Z,2.54,59.21849,10.91885833,0.78,258.48
,,0,2022-04-01T15:23:49Z,2.52,59.21848833,10.91886,0.87,258.48
,,0,2022-04-01T15:23:51Z,2.49,59.21848167,10.918865,1.24,148.37
,,0,2022-04-01T15:23:52Z,2.61,59.21848,10.91886667,,192.18
,,0,2022-04-01T15:23:56Z,2.93,59.21847,10.918835,1.58,320.95
,,0,2022-04-01T15:23:57Z,2.84,,,1.28,344.8
,,0,2022-04-01T15:23:58Z,2.71,59.218475,10.918835,,
,,0,2022-04-01T15:24:00Z,2.55,59.21847833,10.91884,,340.56
,,0,2022-04-01T15:24:01Z,2.55,59.21848167,10.91883833,1.3,343.09
,,0,2022-04-01T15:24:02Z,2.65,59.218485,10.91884,1.1,352.06
,,0,2022-04-01T15:24:03Z,2.6,59.21848833,10.91884,1.38,353.03
,,0,2022-04-01T15:24:05Z,2.89,59.21849667,10.918835,1.46,331.1
,,0,2022-04-01T15:24:06Z,2.93,59.21849667,10.91882833,1.53,302.24
,,0,2022-04-01T15:24:07Z,2.98,59.21849667,10.91881833,1.64,274.08
,,0,2022-04-01T15:24:08Z,3.01,59.21849667,10.91881,1.49,180.36
,,0,2022-04-01T15:24:09Z,2.97,59.21849333,10.91881333,1.51,157.11
,,0,2022-04-01T15:24:10Z,2.77,59.21849167,10.91881833,0.98,157.11
,,0,2022-04-01T15:24:11Z,2.97,59.21849167,10.91882167,,157.11
,,0,2022-04-01T15:24:12Z,2.95,59.21849167,10.91882333,1.1,75.42
,,0,2022-04-01T15:24:13Z,2.89,59.21849167,10.91882667,0.75,75.42
,,0,2022-04-01T15:24:14Z,2.69,59.21849,10.91883,0.78,75.42
,,0,2022-04-01T15:24:15Z,2.58,59.21849,10.918835,1.19,114.14
,,0,2022-04-01T15:24:16Z,2.6,59.21848667,10.91883833,1.12,128.36
,,0,2022-04-01T15:24:17Z,2.59,59.218485,10.91884333,1.21,140.07
,,0,2022-04-01T15:24:18Z,2.59,59.21848167,10.91884667,1.12,136.87
,,0,2022-04-01T15:24:19Z,2.51,59.21848,10.91885167,,143.29
,,0,2022-04-01T15:24:21Z,2.88,59.21847333,10.91885,1.27,200.43
,,0,2022-04-01T15:24:22Z,3.01,59.21847333,10.918845,0.82,200.43
,,0,2022-04-01T15:24:23Z,2.92,59.21847333,10.91884,1,200.43
,,0,2022-04-01T15:24:24Z,2.87,59.218475,10.918835,1.15,298.53
,,0,2022-04-01T15:24:25Z,2.9,59.218475,10.91883167,0.95,298.53
,,0,2022-04-01T15:24:26Z,2.9,59.21847667,10.91882833,1.06,298.53
,,0,2022-04-01T15:24:27Z,2.91,59.21847667,10.91882333,2.07,328.96
,,0,2022-04-01T15:24:28Z,2.99,59.21848,10.91882,1.79,329.05
,,0,2022-04-01T15:24:29Z,3.09,59.21848167,10.91881833,1.3,336.09
,,0,2022-04-01T15:24:30Z,2.81,59.218485,10.918815,1.25,336.78
,,0,2022-04-01T15:24:31Z,2.44,59.21848833,10.91881333,1.21,353.77
,,0,2022-04-01T15:24:32Z,2.58,59.21849,10.91881167,,353.77
,,0,2022-04-01T15:24:33Z,2.87,59.21849167,10.91880833,1.04,353.77
,,0,2022-04-01T15:24:34Z,2.81,59.21849333,10.91880667,1.19,327.05
,,0,2022-04-01T15:24:35Z,3.01,59.21849333,10.918805,,327.05
,,0,2022-04-01T15:24:36Z,2.98,59.21849667,10.918805,1.16,57.95
,,0,2022-04-01T15:24:37Z,3,59.21849667,10.91881167,1.37,79.75
,,0,2022-04-01T15:24:38Z,3.05,59.218495,10.91881833,1.42,108.19
,,0,2022-04-01T15:24:40Z,3,59.21849167,10.91883,,
,,0,2022-04-01T15:24:41Z,3.02,59.21849,10.91883667,,132.74
,,0,2022-04-01T15:24:42Z,2.7,59.21848667,10.91884167,,133.76
,,0,2022-04-01T15:24:43Z,2.69,59.21848333,10.918845,1.27,152.81
,,0,2022-04-01T15:24:44Z,2.64,59.21848167,10.91884667,,175.31
,,0,2022-04-01T15:24:45Z,2.72,59.21847667,10.91885167,2.14,154.49
,,0,2022-04-01T15:24:46Z,2.84,59.21847167,10.91886,2.07,140.18
,,0,2022-04-01T15:24:47Z,2.92,59.21846833,10.91886833,2.01,131.27
,,0,2022-04-01T15:24:48Z,2.95,59.218465,10.91887667,1.96,65.69
,,0,2022-04-01T15:24:49Z,2.74,59.21846833,10.918885,1.98,45.03
,,0,2022-04-01T15:24:50Z,2.7,59.21847167,10.91889,1.51,37.22
,,0,2022-04-01T15:24:51Z,2.62,59.21847333,10.91889,0.94,37.22
,,0,2022-04-01T15:24:52Z,2.63,59.218475,10.91889333,0.75,37.22
,,0,2022-04-01T15:24:53Z,2.62,59.21847667,10.91889167,0.97,37.22
,,0,2022-04-01T15:24:54Z,2.61,59.21847833,10.91889,,
,,0,2022-04-01T15:24:55Z,2.66,59.21848,10.91888333,1.36,292.09
,,0,2022-04-01T15:24:56Z,2.63,59.21848,10.91887833,1.09,291.31
,,0,2022-04-01T15:24:58Z,2.76,59.21848167,10.91887,,
,,0,2022-04-01T15:24:59Z,2.93,59.21848,10.91886167,,
,,0,2022-04-01T15:25:00Z,2.96,59.21847667,10.91885167,2.27,239.39
,,0,2022-04-01T15:25:01Z,0,59.21847167,10.91884333,2.3,229.54
,,0,2022-04-01T15:25:02Z,2.96,59.21847,10.91883333,1.98,239.9
,,0,2022-04-01T15:25:03Z,2.41,59.218465,10.91882667,2.09,224.46
,,0,2022-04-01T15:25:04Z,2.49,59.21846,10.91882167,2.11,218.77
,,0,2022-04-01T15:25:05Z,0,59.21845333,10.91881833,2.17,209.73
,,0,2022-04-01T15:25:06Z,0,59.21845,10.918815,,
,,0,2022-04-01T14:55:43Z,,59.21840833,10.91888,2.03,4.92
,,0,2022-04-01T14:55:48Z,,59.21842667,10.91888167,,357.45
,,0,2022-04-01T14:55:51Z,,59.21842833,10.91887833,0.06,357.45
,,0,2022-04-01T14:56:04Z,,59.21843,10.91887667,0.65,357.45
,,0,2022-04-01T14:56:12Z,,59.21843333,10.918875,0.02,357.45
,,0,2022-04-01T14:56:13Z,,59.21843167,10.918875,0.12,357.45
,,0,2022-04-01T14:56:14Z,,59.21843167,10.918875,0.09,357.45
,,0,2022-04-01T14:56:18Z,,59.21843167,10.918875,0.14,357.45
,,0,2022-04-01T14:56:19Z,,59.21843167,10.918875,,357.45
,,0,2022-04-01T14:56:21Z,,59.21843,10.918875,,357.45
,,0,2022-04-01T14:56:22Z,,59.21843,10.918875,0.45,357.45
,,0,2022-04-01T14:56:25Z,,59.21843,10.91886667,0.72,275.03
,,0,2022-04-01T14:56:33Z,,59.21843667,10.91885667,2,318.63
,,0,2022-04-01T14:56:34Z,,59.21844,10.91885167,1.69,324.3
,,0,2022-04-01T14:56:35Z,,59.21844333,10.91884667,1.47,324.38
,,0,2022-04-01T14:56:58Z,,59.21850167,10.91878333,1.19,326.86
,,0,2022-04-01T14:56:59Z,,59.218505,10.91878333,,77.2
,,0,2022-04-01T14:57:04Z,,59.218495,10.91880833,,
,,0,2022-04-01T14:57:05Z,,59.218495,10.91880667,0.48,118.57
,,0,2022-04-01T14:57:08Z,,59.21849,10.91879833,,118.57
,,0,2022-04-01T14:57:09Z,,59.21848667,10.9188,,
,,0,2022-04-01T14:57:10Z,,59.218485,10.91879833,1.14,194.7
,,0,2022-04-01T14:57:11Z,,59.21848333,10.91879833,1.02,194.7
,,0,2022-04-01T14:57:13Z,,59.21848167,10.918795,,
,,0,2022-04-01T14:57:14Z,,59.21847833,10.918795,,194.7
,,0,2022-04-01T14:57:16Z,,59.218475,10.91879167,0.82,189.04
,,0,2022-04-01T14:57:17Z,,59.218475,10.91879,0.73,189.04
,,0,2022-04-01T14:57:28Z,,59.21846667,10.91875167,1.29,247.27
,,0,2022-04-01T14:57:32Z,,59.21846,10.91873,,
,,0,2022-04-01T14:57:41Z,,59.21843167,10.91874167,1.54,159.85
,,0,2022-04-01T14:57:47Z,,59.21840833,10.91876,,160.38
,,0,2022-04-01T14:57:55Z,,59.21839,10.91881167,0.75,141.61
,,0,2022-04-01T14:58:28Z,,59.21837667,10.918805,1.25,139.74
,,0,2022-04-01T14:58:46Z,,59.21836667,10.918815,1.56,275.08
,,0,2022-04-01T14:59:07Z,,59.21833333,10.91882,,
,,0,2022-04-01T14:59:23Z,,59.21830333,10.918855,1.09,148.62
,,0,2022-04-01T14:59:40Z,,59.21827167,10.91885333,0.11,225.82
,,0,2022-04-01T14:59:41Z,,59.21827167,10.91885333,1.47,83.82
,,0,2022-04-01T14:59:57Z,,59.21826833,10.918875,0.72,54.05
,,0,2022-04-01T15:00:00Z,,59.21827167,10.918875,0.47,54.05
,,0,2022-04-01T15:00:04Z,,59.21826833,10.91888833,0.54,54.05
,,0,2022-04-01T15:00:08Z,,59.218275,10.91888167,1.2,348.98
,,0,2022-04-01T15:00:12Z,,59.21828333,10.91887833,0.79,1.89
,,0,2022-04-01T15:00:13Z,,59.21828333,10.91888,,
,,0,2022-04-01T15:00:18Z,,59.21829,10.91887167,0.57,354.05
,,0,2022-04-01T15:00:20Z,,59.21829,10.91887,,354.05
,,0,2022-04-01T15:00:21Z,,59.21829333,10.91886667,0.89,316.19
,,0,2022-04-01T15:00:32Z,,59.218305,10.91884833,0.99,312.63
,,0,2022-04-01T15:00:41Z,,59.218315,10.91885,0.51,309.61
,,0,2022-04-01T15:00:46Z,,59.218315,10.91885333,0.28,309.61
,,0,2022-04-01T15:00:49Z,,59.218315,10.918855,,309.61
,,0,2022-04-01T15:00:51Z,,59.21831667,10.91885667,0.34,309.61
,,0,2022-04-01T15:00:52Z,,59.21831667,10.91885667,0.68,309.61
,,0,2022-04-01T15:00:58Z,,59.21831167,10.91887333,0.56,109.87
,,0,2022-04-01T15:01:20Z,,59.218325,10.91886833,0.93,286.04
,,0,2022-04-01T15:01:28Z,,59.21833833,10.91886,0.43,306.14
,,0,2022-04-01T15:01:32Z,,59.21834167,10.91885,0.5,310.37
,,0,2022-04-01T15:01:39Z,,59.21835,10.91883833,,
,,0,2022-04-01T15:02:04Z,,59.21836833,10.91880333,0.43,326.94
,,0,2022-04-01T15:02:27Z,,59.218365,10.91879167,,
,,0,2022-04-01T15:02:32Z,,59.21837833,10.91877833,0.26,347.9
,,0,2022-04-01T15:02:37Z,,59.21838167,10.918785,0.92,347.9
,,0,2022-04-01T15:02:49Z,,59.21839,10.91880333,0.47,347.9
,,0,2022-04-01T15:03:00Z,,59.21839667,10.91880167,1.35,16.44
,,0,2022-04-01T15:03:11Z,,59.21841,10.91879333,0.43,359.89
,,0,2022-04-01T15:03:12Z,,59.21841,10.91879333,0.79,359.89
,,0,2022-04-01T15:03:22Z,,59.21842,10.91879833,,
,,0,2022-04-01T15:03:24Z,,59.21842,10.9188,0.17,359.89
,,0,2022-04-01T15:03:25Z,,59.21842,10.9188,0.41,359.89
,,0,2022-04-01T15:03:30Z,,59.21842,10.91880167,0.52,359.89
,,0,2022-04-01T15:03:35Z,,59.21842,10.91880333,0.14,359.89
,,0,2022-04-01T15:03:44Z,,59.21842,10.9188,,359.89
,,0,2022-04-01T15:03:49Z,,59.21842,10.91879667,0.26,359.89
,,0,2022-04-01T15:03:54Z,,59.21842167,10.91879167,0.48,359.89
,,0,2022-04-01T15:04:01Z,,59.21841,10.918775,,212.43
,,0,2022-04-01T15:04:03Z,,59.21840167,10.91878667,1.57,149.33
,,0,2022-04-01T15:04:05Z,,59.21839833,10.91879167,,163.36
,,0,2022-04-01T15:04:11Z,,59.218395,10.918795,,163.36
,,0,2022-04-01T15:04:13Z,,59.21839333,10.91879,1.69,157.62
,,0,2022-04-01T15:04:20Z,,59.21838667,10.918805,0.58,147.15
,,0,2022-04-01T15:05:10Z,,59.21836833,10.91883833,0.05,195.67
,,0,2022-04-01T15:05:29Z,,59.21837167,10.918845,0.02,195.67
,,0,2022-04-01T15:05:48Z,,59.21835667,10.91883833,0.65,182.46
,,0,2022-04-01T15:05:56Z,,59.21835333,10.91883833,0.23,182.46
,,0,2022-04-01T15:06:18Z,,59.21835,10.918845,0.08,182.46
,,0,2022-04-01T15:06:31Z,,59.21835167,10.918855,1.21,34.43
,,0,2022-04-01T15:06:34Z,,59.21835333,10.91886833,,53.33
,,0,2022-04-01T15:06:45Z,,59.21835333,10.91887833,0.1,53.33
,,0,2022-04-01T15:06:48Z,,59.21835333,10.91888,0.46,53.33
,,0,2022-04-01T15:06:49Z,,59.21835333,10.91888,0.98,53.33
,,0,2022-04-01T15:06:56Z,,59.21834833,10.918855,1.03,211.75
,,0,2022-04-01T15:07:05Z,,59.21834167,10.91886667,0.3,211.75
,,0,2022-04-01T15:07:09Z,,59.21834167,10.91887,0.21,211.75
,,0,2022-04-01T15:07:14Z,,59.21833833,10.91886667,1.2,142.05
,,0,2022-04-01T15:07:21Z,,59.21834,10.91887667,0.85,27.88
,,0,2022-04-01T15:08:00Z,,59.21839833,10.91882333,1.85,356.75
,,0,2022-04-01T15:08:10Z,,59.21841333,10.91877833,1.72,301.76
,,0,2022-04-01T15:08:11Z,,59.21841667,10.91877333,1.64,313.96
,,0,2022-04-01T15:08:14Z,,59.21842167,10.91876833,1.48,8.19
,,0,2022-04-01T15:08:23Z,,59.21844333,10.91876333,1.35,342.49
,,0,2022-04-01T15:08:26Z,,59.21844167,10.91875,0.73,298
,,0,2022-04-01T15:08:33Z,,59.21843333,10.918755,0.52,298
,,0,2022-04-01T15:08:45Z,,59.21842833,10.918755,,298
,,0,2022-04-01T15:08:48Z,,59.21842667,10.91875167,1.22,214.62
,,0,2022-04-01T15:09:15Z,,59.21841167,10.91877167,0.63,173.12
,,0,2022-04-01T15:09:20Z,,59.21840833,10.91877333,0.41,173.12
,,0,2022-04-01T15:09:28Z,,59.218405,10.91877333,0.67,173.12
,,0,2022-04-01T15:09:37Z,,59.21839833,10.918785,0.76,132.1
,,0,2022-04-01T15:09:51Z,,59.21841,10.918805,0.48,75.65
,,0,2022-04-01T15:09:53Z,,59.21841,10.9188,1.09,310.74
,,0,2022-04-01T15:09:56Z,,59.218415,10.91879833,0.47,310.74
,,0,2022-04-01T15:10:19Z,,59.21840833,10.91879,0.09,310.74
,,0,2022-04-01T15:10:20Z,,59.21840833,10.91879,,310.74
,,0,2022-04-01T15:10:23Z,,59.21840833,10.91879,0.13,310.74
,,0,2022-04-01T15:10:26Z,,59.21840667,10.91878833,0.64,310.74
,,0,2022-04-01T15:10:31Z,,59.218405,10.91878833,0.46,310.74
,,0,2022-04-01T15:10:46Z,,59.218395,10.918805,0.15,116.94
,,0,2022-04-01T15:10:50Z,,59.218395,10.918805,0.08,116.94
,,0,2022-04-01T15:11:02Z,,59.218395,10.91881,,116.94
,,0,2022-04-01T15:11:16Z,,59.21839,10.91880833,0.72,116.94
,,0,2022-04-01T15:11:17Z,,59.21839,10.91880833,0.23,116.94
,,0,2022-04-01T15:11:28Z,,59.21839167,10.91883,0.7,71.17
,,0,2022-04-01T15:11:29Z,,59.21839167,10.91883333,,116.74
,,0,2022-04-01T15:11:36Z,,59.21838167,10.918855,0.14,132.93
,,0,2022-04-01T15:11:43Z,,59.21837333,10.91884667,1.2,135.54
,,0,2022-04-01T15:11:51Z,,59.21835333,10.91887,1.07,181.99
,,0,2022-04-01T15:11:56Z,,59.218335,10.91887167,1.2,109.2
,,0,2022-04-01T15:12:03Z,,59.21831333,10.91891667,0.65,136.17
,,0,2022-04-01T15:12:04Z,,59.21831333,10.91891667,0.66,136.17
